scenario,trajectory,time_step,dt_s,station_index,station_name,pre_adapt_nis,nis_soft_gate,nis_exceeds_soft_gate,whitened_innovation_norm,robust_scale,r_scale_pre_mean,r_proposal_scale_mean,r_scale_post_mean,r_eff_scale_mean,state_update_norm,state_update_pos_norm_m,state_update_vel_norm_mps,r_scale_pre_range,r_proposal_scale_range,r_scale_post_range,r_eff_scale_range,r_scale_pre_azimuth,r_proposal_scale_azimuth,r_scale_post_azimuth,r_eff_scale_azimuth,r_scale_pre_elevation,r_proposal_scale_elevation,r_scale_post_elevation,r_eff_scale_elevation,r_scale_pre_range_rate,r_proposal_scale_range_rate,r_scale_post_range_rate,r_eff_scale_range_rate
force_model_mismatch_test,0,37,20.0,0,Alaska,3.920242715118063,16.0,False,1.9799602811970909,1.0,2.2768417208671856,8.049062423190882,2.7386193770530816,2.7386193770530816,298.4291024851909,298.4232213274123,1.8735481544032528,0.9049386666819463,0.4,0.8645435733473905,0.8645435733473905,1.3751571447194417,0.4,1.2971445731418865,1.2971445731418865,0.9403090336843916,1.3962496927635286,0.9767842864107226,0.9767842864107226,5.886962038382964,30.0,7.816005075312327,7.816005075312327
force_model_mismatch_test,0,38,20.0,0,Alaska,1.5007718560845715,16.0,False,1.2250599397925686,1.0,2.7386193770530816,0.7863739517932958,2.5824397430322987,2.5824397430322987,62.71482235676074,62.714126369523896,0.29546056834101625,0.8645435733473905,0.4,0.8273800874795992,0.8273800874795992,1.2971445731418865,1.9454958071731836,1.3490126718643904,1.3490126718643904,0.9767842864107226,0.4,0.9306415434978648,0.9306415434978648,7.816005075312327,0.4,7.222724669287341,7.222724669287341
force_model_mismatch_test,0,39,20.0,0,Alaska,2.9875772915348695,16.0,False,1.7284609603733807,1.0,2.5824397430322987,0.9158152805260863,2.449109786031802,2.449109786031802,239.9679455453224,239.9649112152535,1.2067620719617926,0.8273800874795992,0.4,0.7931896804812314,0.7931896804812314,1.3490126718643904,0.4,1.2730916581152394,1.2730916581152394,0.9306415434978648,2.4632611221043454,1.0532511097863833,1.0532511097863833,7.222724669287341,0.4,6.6769066957443535,6.6769066957443535
force_model_mismatch_test,0,40,20.0,0,Alaska,1.0651667000948335,16.0,False,1.0320691353271028,1.0,2.449109786031802,1.0510200768746927,2.3372626092992332,2.3372626092992332,37.47437310983921,37.47329930429405,0.2836886078698224,0.7931896804812314,0.4,0.7617345060427329,0.7617345060427329,1.2730916581152394,0.4,1.2032443254660201,1.2032443254660201,1.0532511097863833,0.4,1.0009910210034727,1.0009910210034727,6.6769066957443535,3.004080307498771,6.3830805846847065,6.3830805846847065
force_model_mismatch_test,0,41,20.0,0,Alaska,2.6283553928873533,16.0,False,1.6212203406345953,1.0,2.3372626092992332,0.816306438665737,2.2155861156485535,2.2155861156485535,74.12475557234944,74.1242869325269,0.2635818752720831,0.7617345060427329,2.0652257546629484,0.8660138059323501,0.8660138059323501,1.2032443254660201,0.4,1.1389847794287384,1.1389847794287384,1.0009910210034727,0.4,0.952911739323195,0.952911739323195,6.3830805846847065,0.4,5.904434137909931,5.904434137909931
force_model_mismatch_test,0,42,20.0,0,Alaska,3.357523913120182,16.0,False,1.8323547454355509,1.0,2.2155861156485535,7.8,2.6623392263966696,2.6623392263966696,102.4848890190558,102.48288725523074,0.640544362124236,0.8660138059323501,0.4,0.8287327014577621,0.8287327014577621,1.1389847794287384,0.4,1.0798659970744395,1.0798659970744395,0.952911739323195,0.4,0.9086788001773395,0.9086788001773395,5.904434137909931,30.0,7.832079406877137,7.832079406877137
force_model_mismatch_test,0,43,20.0,0,Alaska,0.7638815949811952,16.0,False,0.8740032007842965,1.0,2.6623392263966696,0.4,2.481352088284936,2.481352088284936,50.3668832804122,50.366573821977624,0.17655825651925922,0.8287327014577621,0.4,0.794434085341141,0.794434085341141,1.0798659970744395,0.4,1.0254767173084844,1.0254767173084844,0.9086788001773395,0.4,0.8679844961631522,0.8679844961631522,7.832079406877137,0.4,7.237513054326966,7.237513054326966
force_model_mismatch_test,0,44,20.0,0,Alaska,9.450284216175044,16.0,False,3.074131457204627,1.0979040918587955,2.481352088284936,5.261529726479289,2.7037662993404843,3.2591020386330856,198.7276437590205,198.72586703664177,0.8403359727776744,0.794434085341141,1.4990458102271378,0.8508030233320208,1.0255523447026282,1.0254767173084844,1.563062845338276,1.0684836075508677,1.2879430831224152,0.8679844961631522,5.830401445980917,1.2649778521485735,1.524795947700341,7.237513054326966,12.153608804370823,7.630800714330475,9.198116779006957
force_model_mismatch_test,0,45,20.0,0,Alaska,5.322761515229418,16.0,False,2.3071110756158704,1.0,2.7037662993404843,8.144513257606194,3.139026056001741,3.139026056001741,53.504923459431744,53.50228526040485,0.5313250548534425,0.8508030233320208,1.778053030424779,0.9249830238994415,0.9249830238994415,1.0684836075508677,0.4,1.0150049189467982,1.0150049189467982,1.2649778521485735,0.4,1.1957796239766876,1.1957796239766876,7.630800714330475,30.0,9.420336657184036,9.420336657184036
force_model_mismatch_test,0,46,20.0,0,Alaska,4.56153949747195,16.0,False,2.135776087859387,1.0,3.139026056001741,1.820038662608528,3.033507064530284,3.033507064530284,49.13199426274678,49.13163675033166,0.1874312355034253,0.9249830238994415,6.080154650434111,1.3373967540222151,1.3373967540222151,1.0150049189467982,0.4,0.9658045254310544,0.9658045254310544,1.1957796239766876,0.4,1.1321172540585525,1.1321172540585525,9.420336657184036,0.4,8.698709724609314,8.698709724609314
force_model_mismatch_test,0,63,20.0,1,Hawaii,2.1459307602538433,16.0,False,1.4648995734362964,1.0,1.0,0.7949281962039564,0.9835942556963164,0.9835942556963164,868.7032319591926,868.7010908482983,1.9287237550260043,1.0,0.4,0.952,0.952,1.0,0.4,0.9520000000000001,0.9520000000000001,1.0,1.9797127848158256,1.078377022785266,1.078377022785266,1.0,0.4,0.9520000000000001,0.9520000000000001
force_model_mismatch_test,0,64,20.0,1,Hawaii,2.3647089803076726,16.0,False,1.537761028348577,1.0,0.9835942556963164,1.1988185711555917,1.0008122009330587,1.0008122009330587,52.72265330986944,52.722475389746336,0.13697010724501518,0.952,3.595274284622366,1.1634619427697892,1.1634619427697892,0.9520000000000001,0.4,0.9078400000000001,0.9078400000000001,1.078377022785266,0.4,1.0241068609624449,1.0241068609624449,0.9520000000000001,0.4,0.90784,0.90784
force_model_mismatch_test,0,65,20.0,1,Hawaii,4.480112444374326,16.0,False,2.1166276111716784,1.0,1.0008122009330587,3.3316689603887895,1.1872807416895172,1.1872807416895172,69.66991234718728,69.6687561754319,0.401371938453349,1.1634619427697892,0.49196463565439114,1.1097421582005575,1.1097421582005575,0.9078400000000001,1.558432697120284,0.9598874157696229,0.9598874157696229,1.0241068609624449,0.4,0.9741783120854491,0.9741783120854491,0.90784,10.876278508780484,1.7053150807024389,1.7053150807024389
force_model_mismatch_test,0,66,20.0,1,Hawaii,19.896666256145405,16.0,True,4.460567929775917,1.5930599749199703,1.1872807416895172,8.73319941070616,1.7909542352108485,4.5451554461760715,252.4417003331343,252.44017025236494,0.8789255036603913,1.1097421582005575,0.42161865764713136,1.0546922781562835,2.6766403394654663,0.9598874157696229,0.4,0.915096422508053,2.322368381484102,0.9741783120854491,4.111178985177506,1.2251383659328139,3.1092052531332324,1.7053150807024389,30.0,3.9688898742462433,10.072407810621483
force_model_mismatch_test,0,67,20.0,1,Hawaii,0.8733508972187067,16.0,False,0.9345324484568241,1.0,1.7909542352108485,0.4613430669338341,1.6845853417486873,1.6845853417486873,70.37318922756927,70.37294243885708,0.1863720917423869,1.0546922781562835,0.4,1.002316895903781,1.002316895903781,0.915096422508053,0.6453722677353365,0.8935184901262357,0.8935184901262357,1.2251383659328139,0.4,1.1591272966581887,1.1591272966581887,3.9688898742462433,0.4,3.683378684306544,3.683378684306544
force_model_mismatch_test,0,69,20.0,1,Hawaii,0.7807340478117497,16.0,False,0.8835915616458487,1.0,1.6845853417486873,0.4,1.5818185144087924,1.5818185144087924,77.53095285611339,77.53022497262813,0.33595605448339866,1.002316895903781,0.4,0.9541315442314783,0.9541315442314783,0.8935184901262357,0.4,0.8540370109161368,0.8540370109161368,1.1591272966581887,0.4,1.0983971129255334,1.0983971129255334,3.683378684306544,0.4,3.420708389562021,3.420708389562021
force_model_mismatch_test,0,70,20.0,1,Hawaii,2.7779422669585556,16.0,False,1.666716012690391,1.0,1.5818185144087924,6.303540742210593,1.9595562926329366,1.9595562926329366,105.54493385006535,105.54406126598842,0.429176998399662,0.9541315442314783,0.4,0.9098010206929601,0.9098010206929601,0.8540370109161368,0.4,0.8177140500428459,0.8177140500428459,1.0983971129255334,0.4,1.0425253438914908,1.0425253438914908,3.420708389562021,24.014162968842374,5.06818475590445,5.06818475590445
force_model_mismatch_test,0,71,20.0,1,Hawaii,4.079213441895051,16.0,False,2.0197062761438977,1.0,1.9595562926329366,1.216728405092605,1.90013006162971,1.90013006162971,173.24464157769916,173.2440880763519,0.43792919368807803,0.9098010206929601,2.2840498804593072,1.0197409294742679,1.0197409294742679,0.8177140500428459,0.4,0.7842969260394183,0.7842969260394183,1.0425253438914908,1.7828637399111131,1.1017524155730607,1.1017524155730607,5.06818475590445,0.4,4.694729975432094,4.694729975432094
force_model_mismatch_test,0,72,20.0,1,Hawaii,3.0348068019716026,16.0,False,1.7420696891834158,1.0,1.90013006162971,2.7149264279581344,1.9653137709359845,1.9653137709359845,144.48049940463005,144.47983090631567,0.4395105160698886,1.0197409294742679,0.4,0.9701616551163265,0.9701616551163265,0.7842969260394183,1.2095036864363855,0.8183134668711757,0.8183134668711757,1.1017524155730607,0.4,1.0456122223272157,1.0456122223272157,4.694729975432094,8.850202025396152,5.02716773942922,5.02716773942922
force_model_mismatch_test,0,74,20.0,1,Hawaii,1.8764055024761022,16.0,False,1.3698195145624485,1.0,1.9653137709359845,0.4459903717466345,1.8437678990008364,1.8437678990008364,32.22473372574231,32.22252153854591,0.37758362376927923,0.9701616551163265,0.4,0.9245487227070204,0.9245487227070204,0.8183134668711757,0.583961486986538,0.7995653084804046,0.7995653084804046,1.0456122223272157,0.4,0.9939632445410385,0.9939632445410385,5.02716773942922,0.4,4.656994320274882,4.656994320274882
force_model_mismatch_test,0,75,20.0,1,Hawaii,4.082926046044719,16.0,False,2.0206251621824167,1.0,1.8437678990008364,7.258595925924361,2.276954141154719,2.276954141154719,79.80633779193482,79.8052066030955,0.42491269414785876,0.9245487227070204,0.4,0.8825848248904588,0.8825848248904588,0.7995653084804046,0.9128922261643324,0.8086314618951189,0.8086314618951189,0.9939632445410385,0.4078072289271759,0.9470707632919295,0.9470707632919295,4.656994320274882,27.313684248605934,6.469529514541367,6.469529514541367
force_model_mismatch_test,0,76,20.0,1,Hawaii,1.0632530698126468,16.0,False,1.0311416342155169,1.0,2.276954141154719,0.43453108342708135,2.129560296536508,2.129560296536508,49.49521773110962,49.4949784114901,0.15391652307773274,0.8825848248904588,0.5381243337083256,0.8550279855958881,0.8550279855958881,0.8086314618951189,0.4,0.7759409449435095,0.7759409449435095,0.9470707632919295,0.4,0.9033051022285752,0.9033051022285752,6.469529514541367,0.4,5.983967153378058,5.983967153378058
force_model_mismatch_test,0,77,20.0,1,Hawaii,3.4717622946360573,16.0,False,1.863266565641121,1.0,2.129560296536508,0.8332002691516377,2.025851494345718,2.025851494345718,122.97221660225433,122.97172053629531,0.3492913039940849,0.8550279855958881,0.7089417778335747,0.843341088974903,0.843341088974903,0.7759409449435095,0.4,0.7458656693480287,0.7458656693480287,0.9033051022285752,1.8238592987729765,0.9769494379521274,0.9769494379521274,5.983967153378058,0.4,5.537249781107812,5.537249781107812
force_model_mismatch_test,0,78,20.0,1,Hawaii,7.124234135837487,16.0,False,2.669126099650874,1.0,2.025851494345718,1.6187420439392861,1.9932827383132035,1.9932827383132035,81.91528114887456,81.91459277503263,0.3358216784753227,0.843341088974903,1.5761828686167878,0.9019684313462538,0.9019684313462538,0.7458656693480287,4.006840395695449,1.0067436474558225,1.0067436474558225,0.9769494379521274,0.4919449114449077,0.9381490758315498,0.9381490758315498,5.537249781107812,0.4,5.126269798619187,5.126269798619187
force_model_mismatch_test,0,79,20.0,1,Hawaii,2.5328846768219133,16.0,False,1.5915039041177101,1.0,1.9932827383132035,2.779378672941329,2.0561704130834535,2.0561704130834535,100.12369694584115,100.12296050817557,0.38401716231684135,0.9019684313462538,0.4,0.8618109568385535,0.8618109568385535,1.0067436474558225,0.4,0.9582041556593567,0.9582041556593567,0.9381490758315498,0.7776995147664574,0.9253131109463425,0.9253131109463425,5.126269798619187,9.539815176998857,5.479353428889562,5.479353428889562
force_model_mismatch_test,0,80,20.0,1,Hawaii,6.0337796052964405,16.0,False,2.4563752981367566,1.0,2.0561704130834535,1.9265020407856235,2.045796943299627,2.045796943299627,134.5178208195606,134.51734628126883,0.35730587543507353,0.8618109568385535,3.3149266175910945,1.0580602096987568,1.0580602096987568,0.9582041556593567,0.4,0.9135478232066081,0.9135478232066081,0.9253131109463425,3.5910815455513987,1.138574585714747,1.138574585714747,5.479353428889562,0.4,5.073005154578397,5.073005154578397
force_model_mismatch_test,0,81,20.0,1,Hawaii,3.3775028810064924,16.0,False,1.8377983787691436,1.0,2.045796943299627,4.763629325570106,2.2632235338812654,2.2632235338812654,66.63202126871734,66.6310985315121,0.3506662782851117,1.0580602096987568,2.084594938760119,1.1401829880236656,1.1401829880236656,0.9135478232066081,0.5852551939408308,0.8872844128653459,0.8872844128653459,1.138574585714747,0.4,1.0794886188575672,1.0794886188575672,5.073005154578397,15.984667169579472,5.945938115778484,5.945938115778484
force_model_mismatch_test,0,82,20.0,1,Hawaii,2.030977342770947,16.0,False,1.4251236236800466,1.0,2.2632235338812654,1.617730345683753,2.2115840788254646,2.2115840788254646,47.878821950546296,47.87799107111198,0.2820680177465445,1.1401829880236656,0.4,1.0809683489817725,1.0809683489817725,0.8872844128653459,0.4,0.8483016598361183,0.8483016598361183,1.0794886188575672,0.7207407172209568,1.0507887867266386,1.0507887867266386,5.945938115778484,4.950180665514055,5.866277519757329,5.866277519757329
force_model_mismatch_test,0,83,20.0,1,Hawaii,1.4102005053278797,16.0,False,1.1875186336760697,1.0,2.2115840788254646,0.4059715518494873,2.0671350766673866,2.0671350766673866,71.6880951083128,71.68756002388338,0.2769802892262482,1.0809683489817725,0.4,1.0264908810632307,1.0264908810632307,0.8483016598361183,0.4,0.8124375270492288,0.8124375270492288,1.0507887867266386,0.42388620739794924,1.0006365803803436,1.0006365803803436,5.866277519757329,0.4,5.428975318176743,5.428975318176743
force_model_mismatch_test,0,84,20.0,1,Hawaii,8.929125184557133,16.0,False,2.9881641829988412,1.0672014939281576,2.0671350766673866,3.6302661922921278,2.1921855659173657,2.4967218553386963,145.69892855352785,145.69809402228196,0.4931327613265327,1.0264908810632307,0.4,0.9763716105781722,1.1120082063137966,0.8124375270492288,1.4067806443674389,0.8599849764346855,0.9794532540081279,1.0006365803803436,6.6759153525319705,1.4546588821524737,1.6567386810672675,5.428975318176743,6.038368772269102,5.477726794504132,6.2386872799655935
force_model_mismatch_test,0,85,20.0,1,Hawaii,3.5224955835494174,16.0,False,1.8768312613416842,1.0,2.1921855659173657,7.8,2.6408107206439766,2.6408107206439766,51.92001954290307,51.91820113177693,0.4345348959436315,0.9763716105781722,0.4,0.9302618817319185,0.9302618817319185,0.8599849764346855,0.4,0.8231861783199107,0.8231861783199107,1.4546588821524737,0.4,1.3702861715802759,1.3702861715802759,5.477726794504132,30.0,7.439508650943802,7.439508650943802
force_model_mismatch_test,1,64,20.0,4,Australia,3.171751784017925,16.0,False,1.7809412634946513,1.0,1.0,7.5618815321889,1.524950522575112,1.524950522575112,9952.218254289808,9952.216567218782,5.794842126935358,1.0,0.4,0.952,0.952,1.0,29.047526128755603,3.2438020903004485,3.2438020903004485,1.0,0.4,0.9520000000000001,0.9520000000000001,1.0,0.4,0.9520000000000001,0.9520000000000001
force_model_mismatch_test,1,65,20.0,4,Australia,1.0287228592447772,16.0,False,1.014259759255378,1.0,1.524950522575112,0.6213262893681529,1.4526605839185553,1.4526605839185553,713.7102191324616,713.7099570875282,0.6115948209091444,0.952,0.4,0.9078399999999999,0.9078399999999999,3.2438020903004485,1.285305157472612,3.0871223356742217,3.0871223356742217,0.9520000000000001,0.4,0.9078400000000001,0.9078400000000001,0.9520000000000001,0.4,0.90784,0.90784
force_model_mismatch_test,1,66,20.0,4,Australia,4.173366294967895,16.0,False,2.0428818602571943,1.0,1.4526605839185553,3.1947764369547555,1.5920298521614515,1.5920298521614515,342.1099059271018,342.1056045137214,1.7155447390541518,0.9078399999999999,2.797822931057809,1.0590386344846248,1.0590386344846248,3.0871223356742217,0.4,2.872152548820284,2.872152548820284,0.9078400000000001,0.4,0.8672128000000001,0.8672128000000001,0.90784,9.181282816761213,1.569715425340897,1.569715425340897
force_model_mismatch_test,1,67,20.0,4,Australia,4.504967809502857,16.0,False,2.122490944504324,1.0,1.5920298521614515,7.8,2.0886674639885356,2.0886674639885356,276.97827597082124,276.97410240805715,1.5205114335241603,1.0590386344846248,0.4,1.0063155437258546,1.0063155437258546,2.872152548820284,0.4,2.674380344914662,2.674380344914662,0.8672128000000001,0.4,0.829835776,0.829835776,1.569715425340897,30.0,3.8441381913136254,3.8441381913136254
force_model_mismatch_test,1,68,20.0,4,Australia,0.929924608077122,16.0,False,0.964325986415964,1.0,2.0886674639885356,0.4,1.9535740668694528,1.9535740668694528,157.64344709125314,157.64314296098632,0.30965819019524193,1.0063155437258546,0.4,0.9578103002277863,0.9578103002277863,2.674380344914662,0.4,2.492429917321489,2.492429917321489,0.829835776,0.4,0.7954489139200001,0.7954489139200001,3.8441381913136254,0.4,3.568607136008536,3.568607136008536
force_model_mismatch_test,1,69,20.0,4,Australia,2.99502564222601,16.0,False,1.730614238421148,1.0,1.9535740668694528,0.8764869306785679,1.8674070959741822,1.8674070959741822,116.2094437661449,116.20640173128092,0.8408430917511357,0.9578103002277863,0.5757759686900396,0.9272475537047666,0.9272475537047666,2.492429917321489,2.130171754024232,2.4634492642577084,2.4634492642577084,0.7954489139200001,0.4,0.7638130008064,0.7638130008064,3.568607136008536,0.4,3.315118565127854,3.315118565127854
force_model_mismatch_test,1,70,20.0,4,Australia,2.158256365311904,16.0,False,1.469100529341646,1.0,1.8674070959741822,0.6351153344013836,1.7688237550483583,1.7688237550483583,191.81680140627967,191.81597706485965,0.5623561054849242,0.9272475537047666,0.9877461160887374,0.9320874386954844,0.9320874386954844,2.4634492642577084,0.4,2.298373323117092,2.298373323117092,0.7638130008064,0.7527152215167968,0.7629251784632317,0.7629251784632317,3.315118565127854,0.4,3.0819090799176254,3.0819090799176254
force_model_mismatch_test,1,71,20.0,4,Australia,15.991628394060447,16.0,False,3.9989534123393393,1.4281976472640499,1.7688237550483583,7.8,2.2513178546444896,4.59212226127399,218.44469027675473,218.43819693151673,1.6842895876947683,0.9320874386954844,0.4,0.8895204435998456,1.814398008031701,2.298373323117092,0.4,2.1465034572677246,4.3783272493866665,0.7629251784632317,0.4,0.7338911641861733,1.4969534157333784,3.0819090799176254,30.0,5.235356353524216,10.678810371944213
force_model_mismatch_test,1,72,20.0,4,Australia,9.69410225076771,16.0,False,3.11353532993729,1.1119769035490323,2.2513178546444896,7.814740856460854,2.6963916947897992,3.334068469057801,131.64297376971524,131.63327663423897,1.597818972178607,0.8895204435998456,0.4589634258434158,0.8550758821793313,1.0572950298484491,2.1465034572677246,0.4,2.006783180686307,2.4813726210068765,0.7338911641861733,0.4,0.7071798710512793,0.8744227014867128,5.235356353524216,30.0,7.216527845242279,8.923183523889165
force_model_mismatch_test,1,73,20.0,4,Australia,3.75634585503711,16.0,False,1.938129473238852,1.0,2.6963916947897992,2.510000372198447,2.681480388982491,2.681480388982491,260.44078536802425,260.43992860720124,0.6680345718553565,0.8550758821793313,0.4,0.8186698116049848,0.8186698116049848,2.006783180686307,8.840001488793787,2.5534406453349052,2.5534406453349052,0.7071798710512793,0.4,0.682605481367177,0.682605481367177,7.216527845242279,0.4,6.671205617622896,6.671205617622896
force_model_mismatch_test,1,74,20.0,4,Australia,8.415908048122002,16.0,False,2.9010184501519465,1.0360780179114095,2.681480388982491,10.647821348806797,3.3187876657684354,3.562578039075078,141.69290867145548,141.6911027444737,0.7153815991646508,0.8186698116049848,11.775963290363359,1.6952532899056547,1.8197826283319263,2.5534406453349052,0.41532210486383125,2.38239116209722,2.557396040161827,0.682605481367177,0.4,0.6599970428578028,0.7084788807045543,6.671205617622896,30.0,8.537509168213065,9.164654607102005
force_model_mismatch_test,1,75,20.0,4,Australia,3.364171479219482,16.0,False,1.8341677892765105,1.0,3.3187876657684354,1.9103152567767996,3.2061098730491047,3.2061098730491047,255.58116212315096,255.57926350888968,0.9851377943674506,1.6952532899056547,0.4,1.5916330267132022,1.5916330267132022,2.38239116209722,5.9348894494710285,2.6665910250871243,2.6665910250871243,0.6599970428578028,0.9063715776361696,0.6797070056400722,0.6797070056400722,8.537509168213065,0.4,7.88650843475602,7.88650843475602
force_model_mismatch_test,1,76,20.0,4,Australia,3.218168132849131,16.0,False,1.7939253420499781,1.0,3.2061098730491047,8.02081802049656,3.591286524844901,3.591286524844901,35.54638201894713,35.53836838262126,0.7547498512973492,1.5916330267132022,0.4,1.4963023845761463,1.4963023845761463,2.6665910250871243,1.2832720819862349,2.555925509639054,2.555925509639054,0.6797070056400722,0.4,0.6573304451888664,0.6573304451888664,7.88650843475602,30.0,9.655587759975537,9.655587759975537
force_model_mismatch_test,1,77,20.0,4,Australia,2.777995626388227,16.0,False,1.6667320199684852,1.0,3.591286524844901,0.7868381792880662,3.3669306572003537,3.3669306572003537,130.0652707337733,130.06369478202942,0.6402739232790842,1.4963023845761463,1.3186657578581567,1.4820914544387072,1.4820914544387072,2.555925509639054,0.4,2.3834514688679294,2.3834514688679294,0.6573304451888664,1.0286869592941081,0.6870389663172858,0.6870389663172858,9.655587759975537,0.4,8.915140739177494,8.915140739177494
force_model_mismatch_test,1,78,20.0,4,Australia,1.136333665115246,16.0,False,1.0659895239237795,1.0,3.3669306572003537,0.5245889507435079,3.1395433206838064,3.1395433206838064,55.87668054191534,55.87608985438743,0.25692599651007014,1.4820914544387072,0.4,1.3955241380836105,1.3955241380836105,2.3834514688679294,0.8983558029740315,2.264643815596418,2.264643815596418,0.6870389663172858,0.4,0.664075849011903,0.664075849011903,8.915140739177494,0.4,8.233929480043294,8.233929480043294
