source_dir,source_name,seed,split,source_is_extra,scenario,trajectory_row,trajectory_index,tier_flags,candidate_methods,baseline_candidate_methods,selected_candidate_method,selected_candidate_index,selected_probability,label_best_observed_method,selected_observed_step_rmse_m,selected_observed_step_sse,selected_observed_steps,best_single_candidate_method,best_single_candidate_index,best_single_run_scenario_observed_step_rmse_m,best_single_trajectory_observed_step_rmse_m,best_single_trajectory_observed_step_sse,best_single_trajectory_observed_steps,gain_vs_best_single_trajectory_percent,prediction_mode,selected_prediction_source,residual_offset_application,ekf_trajectory_observed_step_rmse_m,ukf_trajectory_observed_step_rmse_m,aukf_trajectory_observed_step_rmse_m,batchwls_trajectory_observed_step_rmse_m,rfis_trajectory_observed_step_rmse_m,va_rfis_trajectory_observed_step_rmse_m
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,3,27,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9987625479698181,RFIS,480.19370227264665,12682229.543627117,55,RFIS,4,659.3118468845014,510.6903462058243,14344254.633930359,55,5.971650758576618,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,910.621730360665,1889.428091695169,547.051445645757,1013.7373342289709,510.6903462058243,910.621730360665
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,4,21,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9996623992919922,RFIS,454.74197808096204,4756176.132466681,23,RFIS,4,659.3118468845014,457.6636401964973,4817488.173831905,23,0.6383863298121804,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,802.5839259789059,1306.7653661645488,748.3025871828496,729.0951219308374,457.6636401964973,802.5839259789059
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,5,6,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9997732639312744,RFIS,393.980097857121,5122270.477747719,33,RFIS,4,659.3118468845014,397.99862888233463,5227295.983543205,33,1.009684640497011,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,465.09384995632223,1114.2129205662359,461.144677006577,1999.485893170565,397.99862888233463,465.09384995632223
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed151_split151_20260625,151,151,True,maneuver_shift_test,6,32,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9985825419425964,RFIS,309.1763833140115,2389750.8999783145,25,RFIS,4,659.3118468845014,311.905286788702,2432122.6981685613,25,0.8749141455044338,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,332.5182163608993,328.5609243050453,361.804021432599,1808.821639292918,311.905286788702,332.5182163608993
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,0,21,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.8227241039276123,EKF,230.03883183093518,687932.2339518366,13,UKF,1,323.0894914419134,196.85152518003525,503756.7985541787,13,-16.85905487424986,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,183.10803895605406,196.85152518003525,252.10698452627202,7955.7246606620465,244.6461700261555,183.10803895605406
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,1,1,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",UKF,1,0.9998663067817688,UKF,308.8880182973343,6106355.702249878,64,UKF,1,323.0894914419134,314.21376349192894,6318738.506736759,64,1.6949433199260278,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,323.1302808286057,314.21376349192894,378.28463365140544,846.8712744429221,361.49265799237304,323.1302808286057
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,2,11,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9987547397613525,RFIS,358.3144769329119,4236845.724530306,33,UKF,1,323.0894914419134,420.95994692008924,5847840.138061823,33,14.881574944485003,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,415.20087309046033,420.95994692008924,405.0870911787238,924.4185272669278,374.14424150794434,415.20087309046033
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,3,23,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9996647238731384,RFIS,327.96388812345475,3119249.0454785638,29,UKF,1,323.0894914419134,350.77732189571543,3568297.15713358,29,6.503679784362745,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,350.4232451540589,350.77732189571543,369.87248786627134,1437.183209420789,330.7456696500828,350.4232451540589
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,5,34,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",UKF,1,0.9999585151672363,UKF,318.74247680731963,2641515.929552882,26,UKF,1,323.0894914419134,331.60635556975313,2859032.151410592,26,3.8792618254651017,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,339.412091712783,331.60635556975313,476.5452145592471,503.00889934939096,471.98986891543854,339.412091712783
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,process_noise_shift_test,6,3,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9953098893165588,RFIS,184.44336338340239,1598909.6519205456,47,UKF,1,323.0894914419134,254.00372663978533,3032340.977904243,47,27.385567990122357,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,255.45328976819343,254.00372663978533,229.1454983681045,735.851370679702,178.47421904242987,255.45328976819343
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,0,0,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.7288891673088074,EKF,293.4573859891403,4391979.106970542,51,RFIS,4,420.63383268600745,465.6600864720899,11058805.122792909,51,36.98034370684052,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,457.7680239329494,520.4170361765272,473.83234325778005,601.6703117065819,465.6600864720899,457.7680239329494
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,3,6,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9997732639312744,RFIS,393.980097857121,5122270.477747719,33,RFIS,4,420.63383268600745,397.99862888233463,5227295.983543205,33,1.009684640497011,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,465.09384995632223,1114.2129205662359,461.144677006577,1999.485893170565,397.99862888233463,465.09384995632223
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,4,44,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",EKF,0,0.9971653819084167,EKF,326.4688241516085,3197456.7942880155,30,RFIS,4,420.63383268600745,375.8226626762177,4237280.213431264,30,13.132214585773664,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,329.48045058723346,853.2079167130117,455.4383241191067,2402.0542054054204,375.8226626762177,329.48045058723346
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed157_split157_20260625,157,157,True,maneuver_shift_test,5,38,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.9995020031929016,BatchWLS,253.1723759545954,1217828.7869834048,19,RFIS,4,420.63383268600745,397.93439685777037,3008683.8998485925,19,36.37836338006131,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,498.39457232785537,505.8392321460133,490.59426415749823,258.9004201705331,397.93439685777037,498.39457232785537
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,0,38,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",UKF,1,0.999448835849762,UKF,364.1635875434268,6498140.806132455,49,UKF,1,373.31523782382646,415.26321549410585,8449733.368982704,49,12.305358636179118,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,446.9145888618983,415.26321549410585,495.578653064856,879.139431203247,489.141609007869,446.9145888618983
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,1,21,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.8227241039276123,EKF,230.03883183093518,687932.2339518366,13,UKF,1,373.31523782382646,196.85152518003525,503756.7985541787,13,-16.85905487424986,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,183.10803895605406,196.85152518003525,252.10698452627202,7955.7246606620465,244.6461700261555,183.10803895605406
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,2,19,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",UKF,1,0.9957489967346191,UKF,328.18348749753966,3338836.445447481,31,UKF,1,373.31523782382646,291.9550242819688,2642369.8223080346,31,-12.408919252090547,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,299.747756521663,291.9550242819688,328.2224155780115,741.5894538627117,309.3886715419117,299.747756521663
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,3,35,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,1.0,RFIS,319.66619161370176,3065594.221824236,30,UKF,1,373.31523782382646,353.7184983153208,3753503.281513368,30,9.626951053960221,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,355.47826072609365,353.7184983153208,339.6001752707953,1220.0655495524002,321.6535324464258,355.47826072609365
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,4,10,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.999964714050293,RFIS,311.31337884927785,2229068.4565627417,23,UKF,1,373.31523782382646,431.80728259372285,4288523.17392243,23,27.904555713066756,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,452.3192530495889,431.80728259372285,402.2894747365675,499.58140792269165,359.2295566401062,452.3192530495889
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,5,24,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.9999831318855286,BatchWLS,264.82520220868446,771456.2649735765,11,UKF,1,373.31523782382646,549.8625339512797,3325836.8686765446,11,51.83792568923251,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,536.8789301269878,549.8625339512797,538.8500779233436,226.68715765696476,504.2219485121248,536.8789301269878
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,process_noise_shift_test,6,4,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.9999907612800598,BatchWLS,127.80283138456934,408339.0927478166,25,UKF,1,373.31523782382646,309.8756681050308,2400573.2420884804,25,58.75673873779234,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,310.35088556005206,309.8756681050308,321.44950529907004,139.96799763197592,306.5294511545105,310.35088556005206
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,maneuver_shift_test,0,22,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",RFIS,4,0.9999105334281921,RFIS,400.9989370274602,5467205.014903202,34,EKF,0,455.5375326986498,449.37718232512526,6865954.967811942,34,10.765621219873886,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,449.37718232512526,811.4723488962275,471.04389972380795,791.4909305152294,400.0022555341156,449.37718232512526
\\nas\Projects\Papers\GNN State Estimation\results\adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,adaptive_candidate_fusion_observed_fixed_soft_obsckpt_seed163_split163_20260625,163,163,True,maneuver_shift_test,1,36,fresh_extra;all_eval_non_development,"['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']","['EKF', 'UKF', 'AUKF', 'BatchWLS', 'RFIS', 'VA_RFIS']",BatchWLS,3,0.9990022778511047,BatchWLS,316.1259863784037,2398455.342329248,24,EKF,0,455.5375326986498,369.35383769858817,3274134.1781442,24,14.411073038212521,residual_refine,probability_weighted_candidate_plus_offset,per_candidate_constant_position_offset,369.35383769858817,380.6413838392872,606.0593572974648,332.47358156650813,563.4912497027273,369.35383769858817
