tier,source_name,scenario,trajectory_row,trajectory_index,seed,split,source_is_extra,tier_flags,observed_steps,attention_selected_observed_step_rmse_m,local_selected_observed_step_rmse_m,mean_selected_observed_step_rmse_m,best_single_trajectory_observed_step_rmse_m,local_minus_attention_rmse_m,local_minus_mean_rmse_m,attention_selected_candidate_method,attention_selected_probability,local_selected_candidate_method,local_selected_probability,mean_selected_candidate_method,mean_selected_probability,best_single_candidate_method
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed101_split101_20260623,process_noise_shift_test,6,42,101,101,False,holdout_seed_ge_67;all_eval_non_development,48,295.5822623254027,299.6608466143482,293.4786021005965,308.6679394765009,4.078584288945478,6.182244513751698,RFIS,0.9997761845588684,RFIS,0.4825949966907501,RFIS,0.999640941619873,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,maneuver_shift_test,0,37,103,103,False,holdout_seed_ge_67;all_eval_non_development,7,166.20003779846263,382.8729700636103,255.58430321407224,225.22442545210208,216.67293226514767,127.28866684953806,RFIS,0.999241054058075,BatchWLS,0.5167102217674255,RFIS,0.9999716281890869,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,maneuver_shift_test,1,10,103,103,False,holdout_seed_ge_67;all_eval_non_development,14,424.4209404229801,365.5421959284578,366.51610971291564,493.59175549301824,-58.87874449452232,-0.9739137844578636,EKF,0.6720929741859436,BatchWLS,0.49152109026908875,EKF,0.9445242285728455,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,maneuver_shift_test,3,41,103,103,False,holdout_seed_ge_67;all_eval_non_development,28,342.53086057175085,249.57118590321895,343.863923770867,363.6033397958534,-92.9596746685319,-94.29273786764807,RFIS,0.9995796084403992,RFIS,0.8167233467102051,RFIS,0.9999927878379822,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,maneuver_shift_test,4,3,103,103,False,holdout_seed_ge_67;all_eval_non_development,4,560.3405699774871,815.0035038180089,539.9564974968647,1860.0500122646524,254.66293384052176,275.0470063211442,BatchWLS,0.9988048672676086,BatchWLS,0.5843007564544678,BatchWLS,0.9944808483123779,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,maneuver_shift_test,6,28,103,103,False,holdout_seed_ge_67;all_eval_non_development,24,257.7537662256456,310.7233195797229,268.2914336985765,278.99231427181024,52.96955335407728,42.4318858811464,RFIS,0.9979380965232849,RFIS,0.38356462121009827,RFIS,0.9942060112953186,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,process_noise_shift_test,0,5,103,103,False,holdout_seed_ge_67;all_eval_non_development,36,211.25706591622207,363.0479395681295,253.45407679278446,396.6688378963057,151.79087365190742,109.59386277534503,BatchWLS,0.9996185898780823,RFIS,0.6934242844581604,BatchWLS,0.9991143345832825,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,process_noise_shift_test,2,34,103,103,False,holdout_seed_ge_67;all_eval_non_development,26,318.74247680731963,348.7888850411359,318.9456768925933,339.412091712783,30.046408233816294,29.8432081485426,UKF,0.9999585151672363,RFIS,0.646162211894989,UKF,0.9951980710029602,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,process_noise_shift_test,4,13,103,103,False,holdout_seed_ge_67;all_eval_non_development,24,276.06482257252685,201.27707244224064,348.55857146246433,423.2096691801385,-74.78775013028621,-147.2814990202237,EKF,0.9993475079536438,RFIS,0.42039021849632263,EKF,0.990144670009613,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,process_noise_shift_test,5,8,103,103,False,holdout_seed_ge_67;all_eval_non_development,27,420.88603088424173,465.3143862917987,402.5469033576019,536.3469677904642,44.42835540755698,62.767482934196835,EKF,0.9998844265937805,RFIS,0.43708983063697815,EKF,0.9979599118232727,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed103_split103_20260623,process_noise_shift_test,6,1,103,103,False,holdout_seed_ge_67;all_eval_non_development,64,308.8880182973343,283.16215693738076,313.2420708827296,323.1302808286057,-25.72586135995357,-30.079913945348835,UKF,0.9998663067817688,UKF,0.8089764714241028,UKF,0.9992766380310059,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,maneuver_shift_test,0,32,107,107,False,holdout_seed_ge_67;all_eval_non_development,25,309.1763833140115,310.0466565548523,317.75463107410826,311.905286788702,0.8702732408407883,-7.70797451925597,RFIS,0.9985825419425964,RFIS,0.7654240727424622,RFIS,0.9997361302375793,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,maneuver_shift_test,1,10,107,107,False,holdout_seed_ge_67;all_eval_non_development,14,424.4209404229801,365.5421959284578,366.51610971291564,493.59175549301824,-58.87874449452232,-0.9739137844578636,EKF,0.6720929741859436,BatchWLS,0.49152109026908875,EKF,0.9445242285728455,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,maneuver_shift_test,2,21,107,107,False,holdout_seed_ge_67;all_eval_non_development,23,454.74197808096204,547.000923639834,457.30531346834806,457.6636401964973,92.25894555887197,89.69561017148595,RFIS,0.9996623992919922,RFIS,0.47128069400787354,RFIS,0.9998781681060791,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,maneuver_shift_test,3,28,107,107,False,holdout_seed_ge_67;all_eval_non_development,24,257.7537662256456,310.7233195797229,268.2914336985765,278.99231427181024,52.96955335407728,42.4318858811464,RFIS,0.9979380965232849,RFIS,0.38356462121009827,RFIS,0.9942060112953186,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,maneuver_shift_test,4,42,107,107,False,holdout_seed_ge_67;all_eval_non_development,27,249.3307701334545,283.1790269278829,249.86085849990903,284.0934664189984,33.84825679442838,33.31816842797386,RFIS,0.9963051676750183,EKF,0.3744647800922394,RFIS,0.9970402121543884,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,maneuver_shift_test,6,35,107,107,False,holdout_seed_ge_67;all_eval_non_development,25,365.5710664286968,499.5611832893638,367.90620867976173,383.5537513617804,133.990116860667,131.65497460960205,RFIS,0.9983468651771545,RFIS,0.38763317465782166,RFIS,0.9999678134918213,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,0,13,107,107,False,holdout_seed_ge_67;all_eval_non_development,24,276.06482257252685,201.27707244224064,348.55857146246433,456.99485965005056,-74.78775013028621,-147.2814990202237,EKF,0.9993475079536438,RFIS,0.42039021849632263,EKF,0.990144670009613,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,1,0,107,107,False,holdout_seed_ge_67;all_eval_non_development,38,222.3424113725122,279.24615611002855,248.08118569249402,291.348573545378,56.90374473751635,31.164970417534533,EKF,0.999633252620697,EKF,0.5316116809844971,EKF,0.9789357781410217,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,2,40,107,107,False,holdout_seed_ge_67;all_eval_non_development,47,344.736678004198,345.92137521476633,356.06744645421367,351.55949931266935,1.1846972105683449,-10.146071239447338,UKF,0.999420702457428,UKF,0.49163690209388733,UKF,0.9993661046028137,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,3,12,107,107,False,holdout_seed_ge_67;all_eval_non_development,11,401.1243389139898,441.671420953212,388.93978653270113,903.3168523443899,40.54708203922223,52.731634420510886,BatchWLS,1.0,BatchWLS,0.8002521991729736,BatchWLS,0.9999775886535645,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,4,29,107,107,False,holdout_seed_ge_67;all_eval_non_development,28,308.49786250879635,234.33459076999685,304.2279776020627,299.88709848769304,-74.1632717387995,-69.89338683206586,RFIS,0.999786913394928,RFIS,0.647686779499054,RFIS,0.9933757185935974,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,5,14,107,107,False,holdout_seed_ge_67;all_eval_non_development,40,278.31356431479173,228.95982303173042,284.883551393354,267.9757014025565,-49.35374128306131,-55.9237283616236,RFIS,0.9999986290931702,EKF,0.5525501370429993,RFIS,0.9957264065742493,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed107_split107_20260623,process_noise_shift_test,6,30,107,107,False,holdout_seed_ge_67;all_eval_non_development,34,242.5566439560246,260.907945155115,284.27948404087994,259.94875698304224,18.351301199090386,-23.37153888576495,RFIS,0.9999804496765137,RFIS,0.6362148523330688,RFIS,0.9999403953552246,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,maneuver_shift_test,0,27,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,55,480.19370227264665,651.0189930403294,500.35075604869746,510.6903462058243,170.82529076768276,150.66823699163194,RFIS,0.9987625479698181,RFIS,0.49572911858558655,RFIS,0.9666597843170166,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,maneuver_shift_test,1,4,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,13,232.22086285032617,237.98928979367383,224.8874918954195,407.1215305832806,5.768426943347663,13.101797898254347,BatchWLS,0.9999210238456726,BatchWLS,0.5770866870880127,BatchWLS,0.9963650703430176,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,maneuver_shift_test,2,3,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,4,560.3405699774871,815.0035038180089,539.9564974968647,1860.0500122646524,254.66293384052176,275.0470063211442,BatchWLS,0.9988048672676086,BatchWLS,0.5843007564544678,BatchWLS,0.9944808483123779,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,maneuver_shift_test,3,28,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,24,257.7537662256456,310.7233195797229,268.2914336985765,278.99231427181024,52.96955335407728,42.4318858811464,RFIS,0.9979380965232849,RFIS,0.38356462121009827,RFIS,0.9942060112953186,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,maneuver_shift_test,4,47,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,41,634.4783536692275,640.2372569839216,615.3262193647781,1147.0339718827415,5.7589033146940665,24.911037619143485,EKF,0.9999746680259705,EKF,0.7078084945678711,EKF,0.975167453289032,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,maneuver_shift_test,5,10,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,14,424.4209404229801,365.5421959284578,366.51610971291564,493.59175549301824,-58.87874449452232,-0.9739137844578636,EKF,0.6720929741859436,BatchWLS,0.49152109026908875,EKF,0.9445242285728455,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,0,20,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,21,278.1468004473502,132.82353561602497,300.18356228802025,342.6881839783394,-145.32326483132522,-167.36002667199529,RFIS,0.9997981190681458,RFIS,0.5011017918586731,RFIS,0.9999834895133972,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,1,41,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,24,221.31056813646921,263.81366026149004,209.9697718590027,360.79040523375926,42.50309212502083,53.84388840248735,BatchWLS,0.9999997019767761,RFIS,0.5050406455993652,BatchWLS,0.991824209690094,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,2,23,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,29,327.96388812345475,333.4335860601677,323.8797561586725,330.7456696500828,5.469697936712976,9.553829901495249,RFIS,0.9996647238731384,RFIS,0.5975331664085388,RFIS,0.9986318945884705,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,3,26,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,16,258.5205060565111,191.23935880886452,246.2352172467153,287.67794988664684,-67.2811472476466,-54.995858437850785,BatchWLS,0.9999987483024597,BatchWLS,0.4757300317287445,BatchWLS,0.9995858669281006,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,4,12,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,11,401.1243389139898,441.671420953212,388.93978653270113,903.3168523443899,40.54708203922223,52.731634420510886,BatchWLS,1.0,BatchWLS,0.8002521991729736,BatchWLS,0.9999775886535645,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,5,18,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,12,440.147033607725,568.4896789942404,597.4518035308218,369.74819550101637,128.34264538651541,-28.962124536581427,RFIS,0.6550107598304749,BatchWLS,0.6139978766441345,BatchWLS,0.6546022295951843,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed109_split109_20260623,process_noise_shift_test,6,17,109,109,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,2,264.63504961230683,261.1714267773458,289.84032107446257,265.18480828906695,-3.463622834961029,-28.668894297116765,RFIS,0.8966830372810364,RFIS,0.8009278774261475,BatchWLS,0.9567217230796814,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,maneuver_shift_test,0,22,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,34,400.9989370274602,415.5131595667707,396.18002292136254,449.37718232512526,14.514222539310481,19.33313664540816,RFIS,0.9999105334281921,EKF,0.4509623348712921,RFIS,0.9996393322944641,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,maneuver_shift_test,1,47,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,41,634.4783536692275,640.2372569839216,615.3262193647781,804.1165487260914,5.7589033146940665,24.911037619143485,EKF,0.9999746680259705,EKF,0.7078084945678711,EKF,0.975167453289032,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,maneuver_shift_test,2,14,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,36,252.02102569734458,491.95573310599906,254.79789569255212,696.0457502228421,239.93470740865448,237.15783741344694,BatchWLS,0.9999555945396423,RFIS,0.5441340804100037,BatchWLS,0.999941349029541,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,maneuver_shift_test,4,29,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,43,548.1431297122514,588.853117183607,829.6106297035798,542.7834064031757,40.70998747135559,-240.7575125199728,EKF,0.599102795124054,UKF,0.37137702107429504,UKF,0.9993271827697754,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,maneuver_shift_test,5,5,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,16,927.2419801557583,351.8802960214583,416.390042512535,427.8574139690839,-575.3616841342999,-64.50974649107667,RFIS,0.9597596526145935,BatchWLS,0.5434693694114685,EKF,0.8041512370109558,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,maneuver_shift_test,6,25,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,7,504.3734774383086,581.8066891821081,473.2078266755445,790.2129605797865,77.43321174379952,108.59886250656365,BatchWLS,0.9999852180480957,BatchWLS,0.624613344669342,BatchWLS,0.9999887943267822,EKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,0,30,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,34,242.5566439560246,260.907945155115,284.27948404087994,341.587115883823,18.351301199090386,-23.37153888576495,RFIS,0.9999804496765137,RFIS,0.6362148523330688,RFIS,0.9999403953552246,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,1,18,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,12,440.147033607725,568.4896789942404,597.4518035308218,341.3967806498713,128.34264538651541,-28.962124536581427,RFIS,0.6550107598304749,BatchWLS,0.6139978766441345,BatchWLS,0.6546022295951843,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,2,11,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,33,358.3144769329119,437.75326037541174,362.91312434453573,420.95994692008924,79.43878344249987,74.84013603087601,RFIS,0.9987547397613525,RFIS,0.6345421671867371,RFIS,0.9982940554618835,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,3,38,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,49,364.1635875434268,337.3530405452623,363.57952668615826,415.26321549410585,-26.81054699816451,-26.226486140895986,UKF,0.999448835849762,UKF,0.7574208378791809,UKF,0.9999786019325256,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,4,26,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,16,258.5205060565111,191.23935880886452,246.2352172467153,456.05904923697886,-67.2811472476466,-54.995858437850785,BatchWLS,0.9999987483024597,BatchWLS,0.4757300317287445,BatchWLS,0.9995858669281006,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,5,29,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,28,308.49786250879635,234.33459076999685,304.2279776020627,306.43065786153164,-74.1632717387995,-69.89338683206586,RFIS,0.999786913394928,RFIS,0.647686779499054,RFIS,0.9933757185935974,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed113_split113_20260623,process_noise_shift_test,6,31,113,113,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,51,328.3590607181277,364.9884712002921,330.04933875368965,352.2518128471337,36.62941048216442,34.93913244660246,EKF,0.9991774559020996,RFIS,0.44356870651245117,EKF,0.9866576194763184,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,maneuver_shift_test,0,38,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,19,253.1723759545954,290.5145221080103,241.26560439396357,397.93439685777037,37.34214615341489,49.24891771404671,BatchWLS,0.9995020031929016,BatchWLS,0.5398560166358948,BatchWLS,0.9994863867759705,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,maneuver_shift_test,1,28,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,24,257.7537662256456,310.7233195797229,268.2914336985765,278.99231427181024,52.96955335407728,42.4318858811464,RFIS,0.9979380965232849,RFIS,0.38356462121009827,RFIS,0.9942060112953186,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,maneuver_shift_test,2,22,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,34,400.9989370274602,415.5131595667707,396.18002292136254,400.0022555341156,14.514222539310481,19.33313664540816,RFIS,0.9999105334281921,EKF,0.4509623348712921,RFIS,0.9996393322944641,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,maneuver_shift_test,4,21,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,23,454.74197808096204,547.000923639834,457.30531346834806,457.6636401964973,92.25894555887197,89.69561017148595,RFIS,0.9996623992919922,RFIS,0.47128069400787354,RFIS,0.9998781681060791,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,maneuver_shift_test,5,19,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,18,338.55541502814225,491.14908852018397,316.3247326214964,326.30082247548575,152.59367349204172,174.82435589868754,RFIS,0.6674869656562805,BatchWLS,0.3716789186000824,RFIS,0.94516921043396,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,maneuver_shift_test,6,0,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,51,293.4573859891403,363.61164647873625,322.66402144830107,465.6600864720899,70.15426048959597,40.94762503043518,EKF,0.7288891673088074,EKF,0.5097046494483948,EKF,0.771777331829071,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,0,29,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,28,308.49786250879635,234.33459076999685,304.2279776020627,306.43065786153164,-74.1632717387995,-69.89338683206586,RFIS,0.999786913394928,RFIS,0.647686779499054,RFIS,0.9933757185935974,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,1,43,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,46,340.1939299439433,329.8857377567362,345.9561309055151,383.4927027260508,-10.308192187207112,-16.07039314877892,EKF,0.9991456866264343,RFIS,0.43492865562438965,EKF,0.9906904697418213,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,2,19,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,31,328.18348749753966,320.83425029824605,326.70626827115245,291.9550242819688,-7.349237199293611,-5.872017972906406,UKF,0.9957489967346191,EKF,0.40985098481178284,UKF,0.755249559879303,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,3,21,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,13,230.03883183093518,4283.203154689501,227.5774066006328,196.85152518003525,4053.1643228585663,4055.6257480888685,RFIS,0.8227241039276123,BatchWLS,0.5339837670326233,RFIS,0.9992472529411316,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,4,7,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,17,304.2030895060149,335.4383856361882,325.0315344220214,320.176272666927,31.235296130173253,10.40685121416675,BatchWLS,0.9992542266845703,BatchWLS,0.4128464460372925,BatchWLS,0.999758243560791,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,5,38,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,49,364.1635875434268,337.3530405452623,363.57952668615826,415.26321549410585,-26.81054699816451,-26.226486140895986,UKF,0.999448835849762,UKF,0.7574208378791809,UKF,0.9999786019325256,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed127_split127_20260623,process_noise_shift_test,6,36,127,127,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,32,221.56629990421146,225.34790662203054,220.8539455548415,239.7689635035712,3.7816067178190735,4.493961067189048,EKF,0.9967241287231445,RFIS,0.8146263957023621,EKF,0.9101549983024597,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,maneuver_shift_test,1,42,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,27,249.3307701334545,283.1790269278829,249.86085849990903,284.0934664189984,33.84825679442838,33.31816842797386,RFIS,0.9963051676750183,EKF,0.3744647800922394,RFIS,0.9970402121543884,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,maneuver_shift_test,3,27,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,55,480.19370227264665,651.0189930403294,500.35075604869746,510.6903462058243,170.82529076768276,150.66823699163194,RFIS,0.9987625479698181,RFIS,0.49572911858558655,RFIS,0.9666597843170166,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,maneuver_shift_test,4,35,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,25,365.5710664286968,499.5611832893638,367.90620867976173,383.5537513617804,133.990116860667,131.65497460960205,RFIS,0.9983468651771545,RFIS,0.38763317465782166,RFIS,0.9999678134918213,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,maneuver_shift_test,5,1,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,44,548.9102727717202,814.7323417473073,548.7406990898405,686.309920654321,265.82206897558706,265.99164265746674,UKF,0.660191535949707,UKF,0.40654540061950684,EKF,0.9109525680541992,RFIS
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,process_noise_shift_test,0,17,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,2,264.63504961230683,261.1714267773458,289.84032107446257,334.97559902372757,-3.463622834961029,-28.668894297116765,RFIS,0.8966830372810364,RFIS,0.8009278774261475,BatchWLS,0.9567217230796814,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,process_noise_shift_test,1,8,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,27,420.88603088424173,465.3143862917987,402.5469033576019,551.1762735808642,44.42835540755698,62.767482934196835,EKF,0.9998844265937805,RFIS,0.43708983063697815,EKF,0.9979599118232727,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,process_noise_shift_test,2,11,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,33,358.3144769329119,437.75326037541174,362.91312434453573,420.95994692008924,79.43878344249987,74.84013603087601,RFIS,0.9987547397613525,RFIS,0.6345421671867371,RFIS,0.9982940554618835,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,process_noise_shift_test,3,12,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,11,401.1243389139898,441.671420953212,388.93978653270113,998.906505231937,40.54708203922223,52.731634420510886,BatchWLS,1.0,BatchWLS,0.8002521991729736,BatchWLS,0.9999775886535645,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,process_noise_shift_test,4,31,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,51,328.3590607181277,364.9884712002921,330.04933875368965,352.2518128471337,36.62941048216442,34.93913244660246,EKF,0.9991774559020996,RFIS,0.44356870651245117,EKF,0.9866576194763184,UKF
all_eval_non_development,adaptive_candidate_fusion_observed_fixed_soft_seed131_split131_20260623,process_noise_shift_test,6,1,131,131,False,holdout_seed_ge_67;future_seed_ge_109;all_eval_non_development,64,308.8880182973343,283.16215693738076,313.2420708827296,314.21376349192894,-25.72586135995357,-30.079913945348835,UKF,0.9998663067817688,UKF,0.8089764714241028,UKF,0.9992766380310059,UKF
